popularity,release_date,title,vote_average,vote_count,release_year
11.787784,1994-05-24,Beverly Hills Cop III,5.5,445.0,1994.0
8.398845,1994-07-29,Black Beauty,6.6,68.0,1994.0
3.00282,1994-01-26,Blink,6.3,45.0,1994.0
13.155071,1994-07-01,Blown Away,6.0,126.0,1994.0
6.131056,1994-02-18,Blue Chips,5.7,41.0,1994.0
4.993829,1994-09-16,Blue Sky,6.1,28.0,1994.0
6.559693,1993-06-09,Body Snatchers,5.8,102.0,1993.0
4.304224,1993-06-18,Boxing Helena,4.5,59.0,1993.0
6.115628,1993-09-14,A Bronx Tale,7.4,447.0,1993.0
1.679042,1994-01-07,Cabin Boy,4.9,28.0,1994.0
1.316741,1993-09-03,Calendar Girl,3.7,10.0,1993.0
8.698509,1993-11-10,Carlito's Way,7.7,805.0,1993.0
8.605703,1994-06-10,City Slickers II: The Legend of Curly's Gold,4.9,103.0,1994.0
2.724621,1994-05-06,Clean Slate,5.7,25.0,1994.0
9.830853,1993-05-28,Cliffhanger,6.1,600.0,1993.0
10.722729,1993-07-23,Coneheads,4.8,228.0,1993.0
14.228963,1994-08-19,Color of Night,5.4,117.0,1994.0
7.042878,1994-04-15,Cops & Robbersons,5.0,36.0,1994.0
4.286279,1994-06-03,The Cowboy Way,5.1,38.0,1994.0
2.70097,1993-11-19,Dangerous Game,5.4,9.0,1993.0
13.696394,1993-05-07,Dave,6.3,205.0,1993.0
6.8652,1993-09-24,Dazed and Confused,7.4,588.0,1993.0
11.626116,1993-10-08,Demolition Man,6.4,1018.0,1993.0
0.408159,1994-06-03,The Endless Summer 2,7.1,12.0,1994.0
2.970724,1994-05-13,Even Cowgirls Get the Blues,4.2,29.0,1994.0
3.555139,1993-10-29,Fatal Instinct,5.4,37.0,1993.0
4.875827,1993-09-16,Farewell My Concubine,7.8,98.0,1993.0
1.344876,1994-04-29,The Favor,3.3,6.0,1994.0
9.284624,1993-10-15,Fearless,6.8,80.0,1993.0
0.985441,1994-10-28,Fear of a Black Hat,5.8,11.0,1994.0
2.969003,1994-04-29,With Honors,6.1,54.0,1994.0
1.896869,1993-11-05,Flesh and Bone,6.2,22.0,1993.0
0.409427,1994-05-13,Widows' Peak,4.3,3.0,1994.0
8.468869,1993-10-01,For Love or Money,5.7,77.0,1993.0
9.678367,1993-06-30,The Firm,6.6,513.0,1993.0
5.990572,1993-07-16,Free Willy,6.0,429.0,1993.0
3.970215,1994-08-24,Fresh,7.6,56.0,1994.0
10.08937,1993-08-06,The Fugitive,7.2,1240.0,1993.0
4.653462,1993-12-10,Geronimo: An American Legend,5.9,44.0,1993.0
14.214403,1994-02-11,The Getaway,5.4,81.0,1994.0
2.410545,1994-06-17,Getting Even with Dad,4.5,43.0,1994.0
0.775898,1994-06-10,Go Fish,3.9,5.0,1994.0
5.22583,1994-07-14,A Good Man in Africa,5.2,11.0,1994.0
5.385108,1993-06-04,Guilty as Sin,5.6,21.0,1993.0
7.834351,1993-08-20,Hard Target,6.1,237.0,1993.0
4.190541,1993-12-24,Heaven & Earth,6.4,51.0,1993.0
13.482371,1993-05-21,Hot Shots! Part Deux,6.2,463.0,1993.0
2.138959,1995-12-08,Live Nude Girls,4.7,12.0,1995.0
5.331753,1995-05-12,The Englishman Who Went Up a Hill But Came Down a Mountain,6.1,83.0,1995.0
10.687795,1993-10-19,The House of the Spirits,6.7,135.0,1993.0
0.996047,1994-01-01,House Party 3,4.6,11.0,1994.0
7.550545,1994-03-11,The Hudsucker Proxy,7.1,280.0,1994.0
1.742974,1994-02-04,I'll Do Anything,5.7,18.0,1994.0
6.071466,1994-08-12,In the Army Now,4.7,54.0,1994.0
12.637158,1993-07-08,In the Line of Fire,6.8,392.0,1993.0
7.405895,1993-12-12,In the Name of the Father,7.6,363.0,1993.0
0.613335,1994-04-22,The Inkwell,3.9,5.0,1994.0
14.820883,1993-06-09,What's Love Got to Do with It,6.9,75.0,1993.0
4.563989,1994-03-30,Jimmy Hollywood,4.6,17.0,1994.0
5.538671,1993-10-15,Judgment Night,6.4,79.0,1993.0
8.863776,1993-06-11,Jurassic Park,7.6,4956.0,1993.0
8.4337,1993-09-01,Kalifornia,6.5,209.0,1993.0
4.948569,1993-10-01,Killing Zoe,6.1,111.0,1993.0
4.375347,1993-08-20,King of the Hill,6.4,33.0,1993.0
3.645342,1994-07-22,Lassie,6.1,54.0,1994.0
9.434006,1993-06-18,Last Action Hero,6.1,725.0,1993.0
6.446229,1993-06-04,Life With Mikey,5.1,24.0,1993.0
2.913584,1994-03-11,Lightning Jack,5.7,40.0,1994.0
6.516976,1993-09-09,M. Butterfly,6.6,35.0,1993.0
5.43085,1993-05-27,Made in America,5.3,86.0,1993.0
9.861672,1993-09-29,Malice,5.9,105.0,1993.0
5.997712,1993-08-25,The Man without a Face,6.2,125.0,1993.0
8.939404,1993-08-18,Manhattan Murder Mystery,7.1,169.0,1993.0
5.260924,1993-05-26,Menace II Society,7.2,179.0,1993.0
13.106291,1996-03-15,Executive Decision,5.8,261.0,1996.0
8.932494,1976-05-15,In the Realm of the Senses,6.5,112.0,1976.0
0.534606,1994-09-09,What Happened Was...,7.0,7.0,1994.0
8.62724,1993-05-07,Much Ado About Nothing,7.2,194.0,1993.0
6.579753,1993-10-08,Mr. Jones,5.9,35.0,1993.0
13.011091,1993-10-15,Mr. Wonderful,5.5,11.0,1993.0
11.16553,1993-11-24,Mrs. Doubtfire,7.0,1638.0,1993.0
8.665198,1993-09-14,Naked,7.5,105.0,1993.0
9.9697,1994-07-18,The Next Karate Kid,4.8,202.0,1994.0
0.596207,1994-09-16,The New Age,4.8,5.0,1994.0
9.715187,1994-04-29,No Escape,6.1,86.0,1994.0
15.534707,1994-07-22,North,4.8,67.0,1994.0
3.800785,1992-09-01,Orlando,6.7,53.0,1992.0
8.040589,1993-11-24,A Perfect World,7.2,376.0,1993.0
13.373006,1993-12-22,Philadelphia,7.6,1019.0,1993.0
7.436758,1993-05-19,The Piano,7.1,290.0,1993.0
6.972599,1993-07-23,Poetic Justice,6.9,47.0,1993.0
3.199976,1993-09-24,The Program,6.0,28.0,1993.0
7.272296,1994-10-21,The Puppet Masters,5.6,41.0,1994.0
8.506727,1994-10-21,Radioland Murders,5.8,12.0,1994.0
5.868677,1994-03-09,The Ref,6.7,99.0,1994.0
12.222576,1993-11-05,The Remains of the Day,7.5,213.0,1993.0
4.985157,1994-06-03,Renaissance Man,5.9,83.0,1994.0
6.279082,1993-07-30,Rising Sun,5.8,188.0,1993.0
3.416181,1994-10-28,The Road to Wellville,5.5,43.0,1994.0
8.685798,1993-04-17,RoboCop 3,4.2,309.0,1993.0
17.136672,1993-07-28,Robin Hood: Men in Tights,6.4,575.0,1993.0
9.796318,1993-09-13,Romeo Is Bleeding,5.7,36.0,1993.0
5.157926,1992-03-05,Romper Stomper,6.6,126.0,1992.0
0.941994,1993-10-08,Ruby in Paradise,5.6,10.0,1993.0
5.914833,1993-09-17,Rudy,7.2,187.0,1993.0
1.065843,1993-11-03,The Saint of Fort Washington,4.0,5.0,1993.0
1.031556,1992-08-19,Savage Nights,6.2,11.0,1992.0
41.725123,1993-11-29,Schindler's List,8.3,4436.0,1993.0
5.715608,1994-09-30,The Scout,5.3,37.0,1994.0
12.048587,1993-08-13,Searching for Bobby Fischer,7.3,100.0,1993.0
0.882596,1994-09-30,Second Best,5.9,8.0,1994.0
6.499523,1993-08-13,The Secret Garden,7.1,232.0,1993.0
5.305311,1994-04-13,Serial Mom,6.4,137.0,1994.0
7.881107,1994-07-01,The Shadow,5.4,140.0,1994.0
2.96586,1993-12-25,Shadowlands,6.8,61.0,1993.0
8.829337,1993-09-05,Short Cuts,6.9,136.0,1993.0
4.13516,1994-09-02,A Simple Twist of Fate,5.7,26.0,1994.0
2.86213,1993-10-01,Sirens,5.2,31.0,1993.0
8.730025,1993-12-08,Six Degrees of Separation,6.5,75.0,1993.0
10.234919,1993-06-24,Sleepless in Seattle,6.5,630.0,1993.0
11.23297,1993-05-21,Sliver,4.9,144.0,1993.0
96.272374,1982-06-25,Blade Runner,7.9,3833.0,1982.0
9.122718,1993-07-02,Son in Law,5.6,81.0,1993.0
8.051914,1993-07-30,So I Married an Axe Murderer,6.1,131.0,1993.0
13.390917,1993-09-17,Striking Distance,5.4,223.0,1993.0
1.825468,1985-11-20,Harem,4.0,4.0,1985.0
7.198455,1993-05-28,Super Mario Bros.,4.0,236.0,1993.0
3.644641,1994-04-15,Surviving the Game,6.1,53.0,1994.0
8.012225,1994-09-23,Terminal Velocity,5.0,82.0,1994.0
0.873068,1993-11-26,Thirty Two Short Films About Glenn Gould,7.4,9.0,1993.0
10.82236,1994-04-08,Threesome,6.3,57.0,1994.0
17.730913,1993-10-09,The Nightmare Before Christmas,7.6,2135.0,1993.0
6.34785,1993-11-11,The Three Musketeers,6.2,219.0,1993.0
11.338194,1993-12-25,Tombstone,7.4,632.0,1993.0
0.85586,1994-09-09,Trial by Jury,5.5,5.0,1994.0
17.189328,1993-09-09,True Romance,7.5,762.0,1993.0
1.273617,1993-12-05,The War Room,7.3,19.0,1993.0
7.436001,1994-11-23,The Pagemaster,6.2,178.0,1994.0
0.741522,1994-02-04,"Paris, France",6.0,2.0,1994.0
0.38247,1994-01-01,"The Beans of Egypt, Maine",0.0,1.0,1994.0
0.422224,1994-09-14,Killer,3.0,2.0,1994.0
5.14056,1995-05-24,Welcome to the Dollhouse,6.9,103.0,1995.0
2.759302,1993-09-29,Germinal,6.3,43.0,1993.0
9.85327,1994-04-22,Chasers,4.7,22.0,1994.0
5.513024,1993-09-12,Cronos,6.4,153.0,1993.0
0.449733,1993-11-10,Naked in New York,4.0,3.0,1993.0
3.647321,1993-10-28,Kika,6.8,58.0,1993.0
0.441585,1994-01-21,Bhaji on the Beach,5.1,10.0,1994.0
1.960563,1994-06-29,Little Big League,6.0,20.0,1994.0
1.764582,1993-09-24,The Slingshot,6.2,10.0,1993.0
0.00015,1993-09-05,Wide Eyed and Legless,0.0,0.0,1993.0
0.002789,1994-07-29,Foreign Student,0.0,0.0,1994.0
3.456868,1992-10-01,"Ciao, Professore!",7.2,74.0,1992.0
2.799575,1994-01-15,Spanking the Monkey,5.3,29.0,1994.0
6.707109,1994-08-05,The Little Rascals,6.3,214.0,1994.0
8.2e-05,1993-09-10,À la mode,0.0,0.0,1993.0
3.139316,1994-08-17,Andre,5.0,31.0,1994.0
0.046196,1993-01-01,The Escort,5.0,5.0,1993.0
1.943323,1994-09-16,Princess Caraboo,4.4,5.0,1994.0
6.784687,1996-01-30,The Celluloid Closet,7.0,24.0,1996.0
1.040873,1993-01-01,Café au Lait,6.8,4.0,1993.0
2.904734,1993-10-12,Dear Diary,6.9,46.0,1993.0
1.213481,1993-05-20,I Don't Want to Talk About It,6.0,1.0,1993.0
4.233092,1995-02-16,The Brady Bunch Movie,5.9,87.0,1995.0
0.702543,1990-11-09,Home Alone,7.1,2487.0,1990.0
11.945397,1990-07-12,Ghost,6.9,1381.0,1990.0
16.357419,1992-11-25,Aladdin,7.4,3495.0,1992.0
22.661695,1991-07-01,Terminator 2: Judgment Day,7.7,4274.0,1991.0
11.654349,1990-11-09,Dances with Wolves,7.6,1084.0,1990.0
0.426887,1995-02-14,Tough and Deadly,6.3,4.0,1995.0
19.10673,1989-06-23,Batman,7.0,2145.0,1989.0
4.307222,1991-02-01,The Silence of the Lambs,8.1,4549.0,1991.0
16.263878,1937-12-20,Snow White and the Seven Dwarfs,6.9,1973.0,1937.0
23.433511,1991-11-13,Beauty and the Beast,7.5,3029.0,1991.0
14.202284,1940-02-23,Pinocchio,6.9,1412.0,1940.0
13.348451,1990-03-23,Pretty Woman,7.0,1807.0,1990.0
0.345748,1993-12-01,Window to Paris,6.0,6.0,1993.0
11.722424,1969-06-17,The Wild Bunch,7.7,266.0,1969.0
3.40523,1994-11-23,Love and a .45,5.5,15.0,1994.0
0.088451,1994-02-05,The Wooden Man's Bride,6.5,1.0,1994.0
0.076352,1994-09-27,A Great Day in Harlem,7.0,2.0,1994.0
2.47308,1995-03-16,Bye Bye Love,6.1,20.0,1995.0
7.009946,1996-12-20,One Fine Day,6.1,160.0,1996.0
4.983552,1995-03-17,Candyman: Farewell to the Flesh,5.0,64.0,1995.0
1.461029,1993-12-31,Century,5.0,1.0,1993.0
12.61469,1996-04-05,Fargo,7.7,2080.0,1996.0
14.657754,1996-03-08,Homeward Bound II: Lost in San Francisco,6.0,105.0,1996.0
7.640073,1981-08-07,Heavy Metal,6.3,150.0,1981.0
5.263187,1996-03-08,Hellraiser: Bloodline,4.9,111.0,1996.0
8.174116,1996-05-03,The Pallbearer,4.6,30.0,1996.0
2.420301,1996-02-09,Jane Eyre,7.1,51.0,1996.0
0.618066,1996-04-12,Loaded,4.0,3.0,1996.0
1.306628,1974-05-05,Bread and Chocolate,7.1,10.0,1974.0
9.834047,1970-12-23,The Aristocats,7.1,1287.0,1970.0
2.286788,1995-09-22,The Flower of My Secret,6.9,43.0,1995.0
1.620174,1996-02-14,Two Much,5.1,24.0,1996.0
5.174212,1996-03-15,Ed,3.6,24.0,1996.0
0.736081,1991-01-01,Scream of Stone,7.5,4.0,1991.0
0.516924,1993-05-14,My Favorite Season,6.4,4.0,1993.0
0.173207,1996-09-06,A Modern Affair,5.0,1.0,1996.0
0.793932,1995-12-08,Condition Red,4.7,3.0,1995.0
1.983301,1990-01-01,Halfaouine: Boy of the Terraces,7.4,5.0,1990.0
2.256747,1996-04-04,A Thin Line Between Love and Hate,5.7,15.0,1996.0
4.619915,1995-09-08,The Last Supper,6.5,82.0,1995.0
10.326213,1996-04-03,Primal Fear,7.4,644.0,1996.0
0.065827,1995-09-08,Rude,6.0,1.0,1995.0
1.67218,1996-01-26,Carried Away,5.4,5.0,1996.0
5.028897,1996-03-29,All Dogs Go to Heaven 2,5.0,50.0,1996.0
6.144235,1995-01-01,Land and Freedom,7.0,53.0,1995.0
0.466476,1995-05-17,Denise Calls Up,6.6,5.0,1995.0
2.583686,1995-12-14,Theodore Rex,3.6,17.0,1995.0
6.207993,1996-03-29,A Family Thing,5.6,14.0,1996.0
0.319215,1996-03-22,Frisk,3.0,3.0,1996.0
5.70904,1996-03-29,Sgt. Bilko,5.5,96.0,1996.0
1.523446,1995-06-02,Jack & Sarah,5.1,10.0,1995.0
4.405169,1996-03-22,Girl 6,5.7,17.0,1996.0
4.530079,1996-03-22,Diabolique,5.4,74.0,1996.0
4.728163,1994-12-14,"Little Indian, Big City",6.0,145.0,1994.0
0.149157,1995-09-11,Roula,5.0,1.0,1995.0
0.066123,1996-03-21,Peanuts – Die Bank zahlt alles,4.0,1.0,1996.0
0.002229,1996-03-14,Happy Weekend,0.0,0.0,1996.0
1.784647,1996-04-12,Nelly and Monsieur Arnaud,7.1,16.0,1996.0
11.595316,1996-07-04,Courage Under Fire,6.2,240.0,1996.0
15.793477,1996-05-22,Mission: Impossible,6.7,2677.0,1996.0
0.494977,1995-02-10,Cold Fever,7.7,6.0,1995.0
2.337263,1996-06-14,Moll Flanders,6.2,19.0,1996.0
0.821299,1996-03-06,The Superwife,5.3,7.0,1996.0
0.396626,1995-04-22,"301, 302",6.2,10.0,1995.0
23.63659,1996-05-31,DragonHeart,6.4,553.0,1996.0
0.439989,1996-02-29,Und keiner weint mir nach,0.0,0.0,1996.0
0.622885,1995-09-12,My Mother's Courage,0.0,0.0,1995.0
3.09233,1996-05-31,Eddie,5.4,46.0,1996.0
1.558066,1993-12-01,Yankee Zulu,6.0,4.0,1993.0
0.002444,1995-07-26,Billy's Holiday,0.0,0.0,1995.0
3.804493,1960-03-10,Purple Noon,7.3,73.0,1960.0
0.987434,1996-08-08,August,5.3,3.0,1996.0
13.217623,1996-04-12,James and the Giant Peach,6.2,375.0,1996.0
6.954926,1996-04-12,Fear,6.1,157.0,1996.0
2.299851,1996-04-02,Kids in the Hall: Brain Candy,5.9,26.0,1996.0
1.296862,1996-04-03,Faithful,4.8,4.0,1996.0
14.587894,1995-04-11,Underground,7.5,143.0,1995.0
3.582047,1995-03-08,All Things Fair,6.1,23.0,1995.0
3.085207,1996-03-01,Bloodsport II,5.2,23.0,1996.0
3.900709,1955-08-26,Pather Panchali,7.9,63.0,1955.0
2.381806,1959-05-01,The World of Apu,8.2,40.0,1959.0
2.985163,1996-04-19,Mystery Science Theater 3000: The Movie,7.0,71.0,1996.0
0.001662,1996-03-15,Tarantella,0.0,0.0,1996.0
11.054251,1996-11-15,Space Jam,6.5,1335.0,1996.0
14.304205,1968-10-10,Barbarella,5.7,149.0,1968.0
0.062388,1995-01-01,Hostile Intentions,8.0,1.0,1995.0
0.466991,1996-01-01,They Bite,5.5,1.0,1996.0
0.459376,1994-03-26,Some Folks Call It a Sling Blade,7.5,8.0,1994.0
0.117662,1995-09-22,The Run of the Country,8.0,2.0,1995.0
4.658149,1965-05-05,Alphaville,6.8,100.0,1965.0
2.272213,1981-11-04,Coup de Torchon,6.8,21.0,1981.0
0.18343,1994-01-01,Tigrero: A Film That Was Never Made,7.5,4.0,1994.0
0.004117,1993-05-20,The Eye of Vichy,0.0,0.0,1993.0
0.400023,1980-01-18,Windows,5.8,9.0,1980.0
2.791667,1996-03-22,It's My Party,6.2,9.0,1996.0
0.487357,1994-10-27,Country Life,8.0,1.0,1994.0
4.357971,1995-07-28,Operation Dumbo Drop,4.7,37.0,1995.0
0.122178,1995-02-16,The Promise,5.0,1.0,1995.0
9.1861,1996-04-19,Mrs. Winterbourne,5.5,26.0,1996.0
1.899069,1996-10-23,Solo,3.9,18.0,1996.0
0.71066,1994-01-01,Under The Domim Tree,6.5,2.0,1994.0
10.68537,1996-04-19,The Substitute,5.8,60.0,1996.0
1.217249,1996-03-12,True Crime,5.1,7.0,1996.0
0.877853,1995-08-18,Butterfly Kiss,7.4,5.0,1995.0
10.298582,1996-09-13,Feeling Minnesota,5.5,29.0,1996.0
1.099187,1995-06-09,Delta of Venus,3.3,5.0,1995.0
0.006854,1991-01-01,To Cross the Rubicon,0.0,0.0,1991.0
2.25008,1995-09-15,Angus,6.8,24.0,1995.0
0.755047,1992-09-01,Priest Daens,6.7,15.0,1992.0
7.918418,1968-11-24,Faces,7.1,36.0,1968.0
1.579153,1996-05-10,Boys,5.3,11.0,1996.0
7.941972,1996-04-19,The Quest,5.3,126.0,1996.0
0.947007,1996-03-04,Cosi,7.1,9.0,1996.0
1.231692,1996-04-26,Sunset Park,5.1,7.0,1996.0
5.79463,1996-04-26,Mulholland Falls,6.2,73.0,1996.0
5.121203,1996-04-26,The Truth About Cats & Dogs,5.7,86.0,1996.0
10.813579,1988-11-18,Oliver & Company,6.5,372.0,1988.0
1.940747,1996-04-19,Celtic Pride,4.9,35.0,1996.0
4.557006,1996-05-17,Flipper,5.3,85.0,1996.0
1.926109,1994-05-03,Captives,6.0,10.0,1994.0
0.709209,1994-05-10,Of Love and Shadows,4.4,11.0,1994.0
6.505272,1995-12-23,Dead Man,7.2,397.0,1995.0
1.690768,1995-09-20,The Horseman on the Roof,6.7,25.0,1995.0
6.035166,1975-01-05,Switchblade Sisters,6.6,27.0,1975.0
1.133409,1995-11-10,Mouth to Mouth,5.5,5.0,1995.0
7.326169,1993-01-27,The Visitors,7.1,433.0,1993.0
8.768806,1996-07-19,Multiplicity,5.5,158.0,1996.0
0.037443,1996-05-01,"The Haunted World of Edward D. Wood, Jr.",10.0,1.0,1996.0
0.003949,2002-03-20,Two Friends,0.0,0.0,2002.0
12.860385,1996-05-03,The Craft,6.3,388.0,1996.0
3.321765,1996-05-03,The Great White Hype,5.1,29.0,1996.0
1.196686,1996-05-02,Last Dance,5.6,9.0,1996.0
0.005625,,War Stories Our Mother Never Told Us,0.0,0.0,
1.92386,1995-01-01,Cold Comfort Farm,7.0,21.0,1995.0
0.543042,1995-08-01,"Institute Benjamenta, or This Dream People Call Human Life",7.7,11.0,1995.0
9.264679,1996-05-17,Heaven's Prisoners,5.0,17.0,1996.0
0.343579,1996-05-10,Original Gangstas,5.5,5.0,1996.0
13.249824,1996-06-06,The Rock,6.9,1474.0,1996.0
0.746662,1996-04-12,Getting Away with Murder,5.5,6.0,1996.0
6.247819,1994-03-25,Cemetery Man,7.0,105.0,1994.0
8.739144,1996-05-10,Twister,6.1,966.0,1996.0
5.877599,1996-05-02,Barb Wire,3.9,117.0,1996.0
0.125882,1995-10-31,Le Garçu,5.0,1.0,1995.0
0.652621,1996-04-11,Honeymoon,0.0,0.0,1996.0
10.686166,1995-11-18,Ghost in the Shell,7.8,854.0,1995.0
4.856229,1996-10-25,Thinner,5.5,125.0,1996.0
8.202057,1996-05-24,Spy Hard,4.9,148.0,1996.0
0.594716,1995-08-23,Brothers in Trouble,0.0,0.0,1995.0
6.796858,1995-12-24,A Close Shave,7.5,223.0,1995.0
4.386329,1948-12-25,Force of Evil,6.6,33.0,1948.0
1.751457,1996-08-30,The Stupids,4.2,22.0,1996.0
6.497591,1996-05-31,The Arrival,6.1,200.0,1996.0
0.068254,1943-08-04,The Man from Down Under,0.0,0.0,1943.0
9.80398,1964-01-29,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,1472.0,1964.0
0.160571,1992-09-30,Careful,7.8,4.0,1992.0
0.75,,Vermont Is for Lovers,0.0,0.0,
0.851078,1995-09-11,A Month by the Lake,7.2,7.0,1995.0
5.508101,1995-11-03,Gold Diggers: The Secret of Bear Mountain,5.8,20.0,1995.0
1.048075,1950-12-07,Kim,7.0,5.0,1950.0
0.146287,1995-04-13,Carmen Miranda: Bananas Is My Business,10.0,1.0,1995.0
5.215992,1994-09-16,Ashes of Time,7.1,73.0,1994.0
0.401531,1994-04-01,The Jar,8.0,3.0,1994.0
0.001608,1995-11-10,Maya Lin: A Strong Clear Vision,0.0,0.0,1995.0
7.667284,1993-01-21,Stalingrad,7.4,116.0,1993.0
8.079541,1996-06-06,The Phantom,4.7,138.0,1996.0
11.341502,1996-06-28,Striptease,4.4,210.0,1996.0
1.427756,1996-12-06,The Last of the High Kings,5.7,15.0,1996.0
0.889498,1995-01-20,Heavy,7.7,11.0,1995.0
6.287245,1996-08-09,Jack,5.9,340.0,1996.0
2.771201,1996-05-01,I Shot Andy Warhol,6.1,32.0,1996.0
0.365418,1995-09-10,The Grass Harp,6.1,4.0,1995.0
0.099602,1995-09-09,Someone Else's America,0.0,0.0,1995.0
0.514363,1987-11-17,Life is Rosy,6.5,2.0,1987.0
0.011938,1992-05-26,Quartier Mozart,5.0,1.0,1992.0
0.043903,1973-07-01,Touki Bouki,7.3,10.0,1973.0
0.049573,1982-01-01,God's Gift,5.0,1.0,1982.0
1.794298,1968-05-16,Spirits of the Dead,5.5,24.0,1968.0
0.001687,1994-05-04,Babyfever,0.0,0.0,1994.0
0.837911,1995-01-01,Pharaoh's  Army,6.3,5.0,1995.0
19.348466,1996-02-23,Trainspotting,7.8,2737.0,1996.0
2.700061,1997-05-30,Til There Was You,3.9,4.0,1997.0
17.634197,1996-06-25,Independence Day,6.7,3334.0,1996.0
6.418805,1996-03-29,Stealing Beauty,6.6,99.0,1996.0
12.202063,1996-08-15,The Fan,5.7,202.0,1996.0
13.553999,1996-06-21,The Hunchback of Notre Dame,6.8,1182.0,1996.0
7.586577,1996-06-10,The Cable Guy,5.7,603.0,1996.0
11.633347,1996-07-04,Kingpin,6.7,248.0,1996.0
6.919314,1996-06-21,Eraser,5.6,553.0,1996.0
0.10705,1995-01-01,The Gate of Heavenly Peace,6.7,3.0,1995.0
9.651581,1996-06-26,The Nutty Professor,5.4,717.0,1996.0
0.202495,1990-08-09,"I, the Worst of All",6.8,3.0,1990.0
0.826372,1994-05-15,An Unforgettable Summer,7.2,6.0,1994.0
0.043125,1987-01-01,A Hungarian Fairy Tale,0.0,0.0,1987.0
0.000308,1993-01-01,My Life and Times With Antonin Artaud,8.0,1.0,1993.0
0.05956,1994-09-09,Midnight Dancers,7.0,1.0,1994.0
0.970688,1994-09-27,Somebody to Love,5.1,2.0,1994.0
0.147662,1974-01-01,A Very Natural Thing,6.3,3.0,1974.0
0.573423,1991-09-18,The Old Lady Who Walked in the Sea,0.0,0.0,1991.0
11.995799,1996-12-06,Daylight,5.8,385.0,1996.0
12.09096,1996-07-18,The Frighteners,6.7,413.0,1996.0
9.069963,1996-06-21,Lone Star,6.9,79.0,1996.0
4.086563,1996-07-10,Harriet the Spy,5.7,47.0,1996.0
5.575992,1996-07-05,Phenomenon,6.2,328.0,1996.0
0.913281,1996-07-17,Walking and Talking,6.6,8.0,1996.0
10.827266,1996-08-26,She's the One,5.7,71.0,1996.0
13.309013,1996-07-24,A Time to Kill,7.0,522.0,1996.0
7.031279,1996-09-13,American Buffalo,6.2,9.0,1996.0
0.227128,1995-03-22,Rendezvous in Paris,6.5,4.0,1995.0
2.318141,1996-08-14,Alaska,5.2,32.0,1996.0
3.906949,1996-07-19,Fled,5.2,49.0,1996.0
8.962892,1996-07-17,Kazaam,3.6,60.0,1996.0
0.091984,1994-10-23,Magic Hunter,6.0,1.0,1994.0
3.521921,1996-10-31,Larger Than Life,5.4,35.0,1996.0
1.56604,1996-05-22,A Boy Called Hate,6.0,2.0,1996.0
0.926867,1996-05-17,Power 98,4.0,1.0,1996.0
0.145092,1995-09-10,Two Deaths,7.0,2.0,1995.0
9.898696,1996-08-23,A Very Brady Sequel,5.8,42.0,1996.0
0.036699,1993-05-26,Stefano Quantestorie,6.0,1.0,1993.0
1.116063,1956-09-21,Death in the Garden,7.4,8.0,1956.0
0.270432,1992-01-01,Hedd Wyn,6.5,2.0,1992.0
1.683348,1967-03-02,La Collectionneuse,6.5,25.0,1967.0
0.000578,1993-09-11,Kaspar Hauser,6.3,4.0,1993.0
1.165202,1996-05-30,Regular Guys,5.2,9.0,1996.0
0.106345,1996-06-20,Diebinnen,4.0,1.0,1996.0
1.606957,1995-09-06,The Convent,6.5,6.0,1995.0
7.523528,1996-07-26,The Adventures of Pinocchio,5.0,55.0,1996.0
9.490858,1996-07-26,Joe's Apartment,5.0,87.0,1996.0
10.177303,1996-09-20,The First Wives Club,6.5,172.0,1996.0
0.940228,1995-10-01,Stonewall,7.2,10.0,1995.0
8.772188,1996-11-08,Ransom,6.4,482.0,1996.0
4.220058,1996-10-25,High School High,5.4,51.0,1996.0
0.879852,1996-08-02,Phat Beach,5.4,8.0,1996.0
3.186891,1996-08-23,Foxfire,6.3,30.0,1996.0
15.874491,1996-08-02,Chain Reaction,5.3,291.0,1996.0
10.034915,1996-08-02,Matilda,6.9,892.0,1996.0
6.593011,1996-08-02,Emma,6.7,152.0,1996.0
6.554679,1996-08-29,The Crow: City of Angels,5.2,119.0,1996.0
12.297782,1996-08-14,House Arrest,5.0,32.0,1996.0
9.935891,1960-01-11,Eyes Without a Face,7.5,130.0,1960.0
3.450402,1996-08-16,Bordello of Blood,5.0,63.0,1996.0
0.042365,1995-06-01,Lotto Land,7.0,1.0,1995.0
0.001652,1994-03-30,The Story of Xinghua,0.0,0.0,1994.0
0.076062,1994-01-01,The Day the Sun Turned Cold,7.0,2.0,1994.0
1.663948,1995-09-14,Flirt,7.5,4.0,1995.0
0.404501,1996-09-06,The Big Squeeze,5.0,1.0,1996.0
1.19589,1996-08-23,The Spitfire Grill,6.8,17.0,1996.0
12.229381,1996-08-09,Escape from L.A.,5.6,381.0,1996.0
1.781952,1995-01-01,Cyclo,6.8,23.0,1995.0
4.797674,1996-08-09,Basquiat,6.6,97.0,1996.0
6.24966,1996-08-16,Tin Cup,5.9,152.0,1996.0
0.124273,1991-06-02,Dingo,6.0,1.0,1991.0
0.969254,1958-06-01,The Ballad of Narayama,6.4,12.0,1958.0
0.629807,1990-08-28,Every Other Weekend,6.0,2.0,1990.0
0.03537,1993-01-01,Mille bolle blu,6.0,1.0,1993.0
